frame,class_id,class_name,x_center,y_center,width,height
33,2,jung agung,0.076443,0.497789,0.06476,0.087047
33,13,kupi,0.412802,0.800099,0.095208,0.084698
33,6,abstrak,0.224258,0.160109,0.113911,0.125896
33,10,adiwarna,0.542003,0.172698,0.09712,0.079135
33,2,jung agung,0.207271,0.466315,0.107917,0.069568
33,4,kambil sicukil,0.476659,0.49374,0.093526,0.075531
33,13,kupi,0.552797,0.852555,0.087531,0.081536
34,6,abstrak,0.073138,0.128109,0.117453,0.13199
34,10,adiwarna,0.416398,0.133404,0.107318,0.093297
34,1,granitan,0.748268,0.090831,0.049661,0.020505
34,1,granitan,0.841273,0.151581,0.040422,0.025109
34,3,kembang cengkih,0.742344,0.479169,0.08026,0.070714
34,3,kembang cengkih,0.88075,0.488437,0.062583,0.069667
34,4,kambil sicukil,0.476836,0.49443,0.076432,0.050953
34,2,jung agung,0.076513,0.497781,0.064755,0.087052
34,13,kupi,0.412982,0.799961,0.095526,0.084672
34,6,abstrak,0.224258,0.160109,0.113911,0.125896
34,10,adiwarna,0.542003,0.172698,0.09712,0.079135
34,2,jung agung,0.207672,0.466396,0.107917,0.069562
34,4,kambil sicukil,0.476659,0.493927,0.093526,0.075531
34,13,kupi,0.552797,0.852555,0.087531,0.081536
35,6,abstrak,0.07312,0.128034,0.117448,0.131849
35,10,adiwarna,0.416401,0.133419,0.107323,0.093328
35,1,granitan,0.748253,0.090711,0.049661,0.020401
35,1,granitan,0.841268,0.151422,0.040349,0.025
35,3,kembang cengkih,0.742417,0.479172,0.08024,0.070719
35,3,kembang cengkih,0.880799,0.488409,0.06262,0.069724
35,4,kambil sicukil,0.476846,0.494417,0.076432,0.050958
35,2,jung agung,0.076581,0.497771,0.064755,0.087052
35,13,kupi,0.413164,0.799823,0.095849,0.084646
35,6,abstrak,0.224258,0.160109,0.113911,0.125896
35,10,adiwarna,0.542003,0.172698,0.09712,0.079135
35,2,jung agung,0.20807,0.466474,0.107911,0.069562
35,4,kambil sicukil,0.476659,0.49412,0.093526,0.075531
35,13,kupi,0.552797,0.852555,0.087531,0.081536
36,6,abstrak,0.073099,0.127956,0.117448,0.131714
36,10,adiwarna,0.416398,0.133435,0.107328,0.09337
36,1,granitan,0.748237,0.090591,0.049661,0.020307
36,1,granitan,0.841266,0.151266,0.040281,0.024885
36,3,kembang cengkih,0.742492,0.479177,0.080224,0.070729
36,3,kembang cengkih,0.880852,0.488385,0.062651,0.069781
36,4,kambil sicukil,0.476854,0.494406,0.076438,0.050958
36,2,jung agung,0.076648,0.497763,0.064755,0.087047
36,13,kupi,0.413346,0.799687,0.096172,0.084615
36,6,abstrak,0.224258,0.160109,0.113911,0.125896
36,10,adiwarna,0.542003,0.172698,0.09712,0.079135
36,2,jung agung,0.208112,0.466531,0.107911,0.069562
36,4,kambil sicukil,0.476659,0.494313,0.093526,0.075531
36,13,kupi,0.552797,0.852555,0.087531,0.081536
37,6,abstrak,0.073083,0.12788,0.117448,0.131573
37,10,adiwarna,0.416396,0.133451,0.107333,0.093401
37,1,granitan,0.748221,0.090469,0.049661,0.020208
37,1,granitan,0.841258,0.151109,0.040214,0.024771
37,3,kembang cengkih,0.742565,0.47918,0.080203,0.070734
37,3,kembang cengkih,0.880904,0.488357,0.062682,0.069839
37,4,kambil sicukil,0.476862,0.494396,0.076432,0.050958
37,2,jung agung,0.076721,0.497753,0.064755,0.087047
37,13,kupi,0.413526,0.799549,0.09649,0.084589
37,6,abstrak,0.224258,0.160109,0.113911,0.125896
37,10,adiwarna,0.542003,0.172698,0.09712,0.079135
37,2,jung agung,0.208154,0.466586,0.107911,0.069568
37,4,kambil sicukil,0.476659,0.4945,0.093526,0.075531
37,13,kupi,0.552797,0.852555,0.087531,0.081536
38,6,abstrak,0.073065,0.127802,0.117443,0.131438
38,10,adiwarna,0.416396,0.133466,0.107344,0.093443
38,1,granitan,0.748206,0.090346,0.049661,0.020109
38,1,granitan,0.841253,0.150953,0.040141,0.024656
38,3,kembang cengkih,0.742643,0.479182,0.080182,0.07074
38,3,kembang cengkih,0.880956,0.488331,0.062714,0.069901
38,4,kambil sicukil,0.476872,0.494385,0.076432,0.050958
38,2,jung agung,0.076789,0.497745,0.064755,0.087052
38,13,kupi,0.413708,0.799411,0.096812,0.084562
38,6,abstrak,0.224258,0.160109,0.113911,0.125896
38,10,adiwarna,0.542003,0.172698,0.09712,0.079135
38,2,jung agung,0.208195,0.466641,0.107911,0.069563
38,4,kambil sicukil,0.476659,0.494693,0.093526,0.075531
38,13,kupi,0.552797,0.852555,0.087531,0.081536
39,6,abstrak,0.073047,0.127727,0.117448,0.131297
39,10,adiwarna,0.416396,0.133482,0.107344,0.093474
39,1,granitan,0.74819,0.090227,0.049661,0.020005
39,1,granitan,0.841247,0.150797,0.040068,0.024542
39,3,kembang cengkih,0.742716,0.479185,0.080161,0.070745
39,3,kembang cengkih,0.881008,0.488305,0.062745,0.069964
39,4,kambil sicukil,0.47688,0.494375,0.076437,0.050958
39,2,jung agung,0.076857,0.497734,0.064755,0.087052
39,13,kupi,0.413891,0.799276,0.097135,0.084531
39,6,abstrak,0.224258,0.160109,0.113911,0.125896
39,10,adiwarna,0.542003,0.172698,0.09712,0.079135
39,2,jung agung,0.208237,0.466698,0.107911,0.069563
39,4,kambil sicukil,0.476659,0.494883,0.093526,0.075526
39,13,kupi,0.552797,0.852555,0.087531,0.081536
40,6,abstrak,0.073029,0.127648,0.117443,0.131161
40,10,adiwarna,0.416393,0.1335,0.107349,0.09351
40,1,granitan,0.748174,0.090107,0.049661,0.019911
40,1,granitan,0.841242,0.150641,0.039995,0.024427
40,3,kembang cengkih,0.742792,0.479187,0.080146,0.07075
40,3,kembang cengkih,0.88106,0.488276,0.062776,0.070021
40,4,kambil sicukil,0.476888,0.494365,0.076432,0.050958
40,2,jung agung,0.076927,0.497727,0.06476,0.087047
40,13,kupi,0.41407,0.799135,0.097453,0.0845
40,6,abstrak,0.224258,0.160109,0.113911,0.125896
40,10,adiwarna,0.542003,0.172698,0.09712,0.079135
40,2,jung agung,0.208281,0.466755,0.107917,0.069563
40,4,kambil sicukil,0.476659,0.495073,0.093526,0.075531
40,13,kupi,0.552797,0.852555,0.087531,0.081536
41,6,abstrak,0.073008,0.12757,0.117443,0.131026
41,10,adiwarna,0.416393,0.133513,0.107359,0.093547
41,1,granitan,0.748159,0.089984,0.049661,0.019812
41,1,granitan,0.841237,0.150482,0.039932,0.024318
41,3,kembang cengkih,0.742865,0.47919,0.080125,0.070755
41,3,kembang cengkih,0.881112,0.48825,0.062807,0.070083
41,4,kambil sicukil,0.476898,0.494352,0.076432,0.050953
41,2,jung agung,0.076997,0.497716,0.064755,0.087047
41,13,kupi,0.414253,0.798997,0.097776,0.084474
41,6,abstrak,0.224258,0.160109,0.113911,0.125896
41,10,adiwarna,0.542003,0.172698,0.09712,0.079135
41,2,jung agung,0.208323,0.466807,0.107917,0.069562
41,4,kambil sicukil,0.476659,0.495266,0.093526,0.075531
41,13,kupi,0.552797,0.852555,0.087531,0.081536
42,6,abstrak,0.072992,0.127495,0.117443,0.130885
42,10,adiwarna,0.416391,0.133531,0.107365,0.093583
42,1,granitan,0.748143,0.089862,0.049661,0.019714
42,1,granitan,0.841232,0.150328,0.039859,0.024208
42,3,kembang cengkih,0.742943,0.479195,0.080104,0.070766
42,3,kembang cengkih,0.881164,0.488224,0.062839,0.070135
42,4,kambil sicukil,0.476909,0.494341,0.076432,0.050953
42,2,jung agung,0.077065,0.497706,0.064755,0.087047
42,13,kupi,0.414435,0.798862,0.098099,0.084443
42,6,abstrak,0.224258,0.160109,0.113911,0.125896
42,10,adiwarna,0.542003,0.172698,0.09712,0.079135
42,2,jung agung,0.208365,0.466865,0.107917,0.069562
42,4,kambil sicukil,0.476659,0.495453,0.093526,0.075531
42,13,kupi,0.552797,0.852555,0.087531,0.081536
43,6,abstrak,0.072971,0.127417,0.117443,0.13075
43,10,adiwarna,0.416391,0.133544,0.107365,0.09362
43,1,granitan,0.748128,0.089742,0.049661,0.01962
43,1,granitan,0.841227,0.150172,0.039786,0.024094
43,3,kembang cengkih,0.743016,0.479198,0.080083,0.070771
43,3,kembang cengkih,0.881216,0.488198,0.06287,0.070198
43,4,kambil sicukil,0.476914,0.494331,0.076432,0.050953
43,2,jung agung,0.077133,0.497698,0.064755,0.087052
43,13,kupi,0.414615,0.798724,0.098417,0.084417
43,6,abstrak,0.224258,0.160109,0.113911,0.125896
43,10,adiwarna,0.542003,0.172698,0.09712,0.079135
43,2,jung agung,0.208406,0.466922,0.107917,0.069562
43,4,kambil sicukil,0.476659,0.495646,0.093526,0.075531
43,13,kupi,0.552797,0.852555,0.087531,0.081536
44,6,abstrak,0.072953,0.127341,0.117438,0.130609
44,10,adiwarna,0.416388,0.13356,0.10737,0.093651
44,1,granitan,0.748112,0.089622,0.049661,0.019516
44,1,granitan,0.841221,0.150016,0.039714,0.023979
44,3,kembang cengkih,0.743091,0.479201,0.080068,0.070776
44,3,kembang cengkih,0.881268,0.488169,0.062901,0.070255
44,4,kambil sicukil,0.476924,0.49432,0.076432,0.050953
44,2,jung agung,0.077206,0.49769,0.064755,0.087047
44,13,kupi,0.414797,0.798586,0.09874,0.084391
44,6,abstrak,0.224258,0.160109,0.113911,0.125896
44,10,adiwarna,0.542003,0.172698,0.09712,0.079135
44,2,jung agung,0.208448,0.466977,0.107917,0.069568
44,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
44,13,kupi,0.552797,0.852555,0.087531,0.081536
45,6,abstrak,0.072935,0.127263,0.117443,0.130474
45,10,adiwarna,0.416388,0.133578,0.10738,0.093688
45,1,granitan,0.748096,0.0895,0.049661,0.019417
45,1,granitan,0.841216,0.149859,0.039651,0.023865
45,3,kembang cengkih,0.743164,0.479203,0.080047,0.070781
45,3,kembang cengkih,0.88132,0.488143,0.062932,0.070318
45,4,kambil sicukil,0.476935,0.49431,0.076432,0.050953
45,2,jung agung,0.077273,0.49768,0.064755,0.087047
45,13,kupi,0.414773,0.79825,0.098651,0.083969
45,6,abstrak,0.224258,0.160109,0.113911,0.125896
45,10,adiwarna,0.542003,0.172698,0.09712,0.079135
45,2,jung agung,0.20849,0.467031,0.107917,0.069563
45,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
45,13,kupi,0.552797,0.852555,0.087531,0.081536
46,6,abstrak,0.072917,0.127187,0.117438,0.130333
46,10,adiwarna,0.416385,0.133591,0.107385,0.093724
46,1,granitan,0.748081,0.089378,0.049661,0.019318
46,1,granitan,0.841211,0.149703,0.039578,0.02375
46,3,kembang cengkih,0.74324,0.479206,0.080031,0.070786
46,3,kembang cengkih,0.881372,0.488117,0.062964,0.07038
46,4,kambil sicukil,0.476943,0.494299,0.076437,0.050953
46,2,jung agung,0.077341,0.497669,0.064755,0.087047
46,13,kupi,0.414753,0.797914,0.098568,0.083536
46,6,abstrak,0.224258,0.160109,0.113911,0.125896
46,10,adiwarna,0.542003,0.172698,0.09712,0.079135
46,2,jung agung,0.208531,0.467089,0.107917,0.069563
46,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
46,13,kupi,0.552797,0.852555,0.087531,0.081536
47,6,abstrak,0.072896,0.127109,0.117438,0.130198
47,10,adiwarna,0.416383,0.133609,0.107391,0.09376
47,1,granitan,0.748065,0.089258,0.049661,0.019224
47,1,granitan,0.841206,0.149544,0.039505,0.023641
47,3,kembang cengkih,0.743315,0.479208,0.080005,0.070792
47,3,kembang cengkih,0.881424,0.488089,0.062995,0.070438
47,4,kambil sicukil,0.476951,0.494289,0.076432,0.050953
47,2,jung agung,0.077409,0.497661,0.064755,0.087052
47,13,kupi,0.414727,0.797578,0.098484,0.083115
47,6,abstrak,0.224258,0.160109,0.113911,0.125896
47,10,adiwarna,0.542003,0.172698,0.09712,0.079135
47,2,jung agung,0.208573,0.467143,0.107917,0.069568
47,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
47,13,kupi,0.552797,0.852555,0.087531,0.081536
48,6,abstrak,0.07288,0.127034,0.117438,0.130057
48,10,adiwarna,0.416385,0.133622,0.107396,0.093797
48,1,granitan,0.748049,0.089135,0.049661,0.019125
48,1,granitan,0.841198,0.149388,0.039438,0.023526
48,3,kembang cengkih,0.743391,0.479214,0.07999,0.070802
48,3,kembang cengkih,0.881471,0.488065,0.063026,0.070495
48,4,kambil sicukil,0.476961,0.494279,0.076432,0.050953
48,2,jung agung,0.077482,0.497651,0.064755,0.087052
48,13,kupi,0.414703,0.79724,0.098396,0.082687
48,6,abstrak,0.224258,0.160109,0.113911,0.125896
48,10,adiwarna,0.542003,0.172698,0.09712,0.079135
48,2,jung agung,0.208615,0.467198,0.107917,0.069562
48,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
48,13,kupi,0.552797,0.852555,0.087531,0.081536
49,6,abstrak,0.072859,0.126956,0.117438,0.129922
49,10,adiwarna,0.416383,0.133641,0.107401,0.093833
49,1,granitan,0.748034,0.089016,0.049661,0.019021
49,1,granitan,0.841193,0.149232,0.039365,0.023411
49,3,kembang cengkih,0.743464,0.479216,0.079969,0.070807
49,3,kembang cengkih,0.881523,0.488036,0.063057,0.070552
49,4,kambil sicukil,0.476969,0.494266,0.076437,0.050958
49,2,jung agung,0.077549,0.497643,0.064755,0.087047
49,13,kupi,0.41468,0.796906,0.098307,0.08226
49,6,abstrak,0.224258,0.160109,0.113911,0.125896
49,10,adiwarna,0.542003,0.172698,0.09712,0.079135
49,2,jung agung,0.208656,0.467255,0.107917,0.069562
49,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
49,13,kupi,0.552797,0.852555,0.087531,0.081536
50,6,abstrak,0.072841,0.12688,0.117432,0.129781
50,10,adiwarna,0.41638,0.133656,0.107406,0.093865
50,1,granitan,0.748018,0.088896,0.049661,0.018927
50,1,granitan,0.84119,0.149076,0.039297,0.023297
50,3,kembang cengkih,0.743539,0.479219,0.079953,0.070813
50,3,kembang cengkih,0.881576,0.48801,0.063089,0.070615
50,4,kambil sicukil,0.476977,0.494255,0.076432,0.050958
50,2,jung agung,0.077617,0.497633,0.064755,0.087047
50,13,kupi,0.414659,0.796568,0.098224,0.081833
50,6,abstrak,0.224258,0.160109,0.113911,0.125896
50,10,adiwarna,0.542003,0.172698,0.09712,0.079135
50,2,jung agung,0.208698,0.467313,0.107917,0.069562
50,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
50,13,kupi,0.552797,0.852555,0.087531,0.081536
51,6,abstrak,0.072826,0.126802,0.117432,0.129646
51,10,adiwarna,0.41638,0.133672,0.107417,0.093906
51,1,granitan,0.748003,0.088773,0.049661,0.018828
51,1,granitan,0.841185,0.148919,0.039224,0.023182
51,3,kembang cengkih,0.743615,0.479221,0.079927,0.070818
51,3,kembang cengkih,0.881628,0.487982,0.06312,0.070672
51,4,kambil sicukil,0.476987,0.494245,0.076432,0.050958
51,2,jung agung,0.077687,0.497625,0.06476,0.087052
51,13,kupi,0.414635,0.796232,0.098135,0.081411
51,6,abstrak,0.224258,0.160109,0.113911,0.125896
51,10,adiwarna,0.542003,0.172698,0.09712,0.079135
51,2,jung agung,0.20874,0.467367,0.107917,0.069568
51,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
51,13,kupi,0.552797,0.852555,0.087531,0.081536
52,6,abstrak,0.072805,0.126727,0.117432,0.129505
52,10,adiwarna,0.41638,0.133688,0.107417,0.093938
52,1,granitan,0.747987,0.088651,0.049661,0.018729
52,1,granitan,0.841177,0.148766,0.039156,0.023073
52,3,kembang cengkih,0.74369,0.479224,0.079911,0.070823
52,3,kembang cengkih,0.88168,0.487956,0.063151,0.070734
52,4,kambil sicukil,0.476997,0.494234,0.076432,0.050958
52,2,jung agung,0.077758,0.497615,0.064755,0.087052
52,13,kupi,0.414612,0.795896,0.098047,0.080979
52,6,abstrak,0.224258,0.160109,0.113911,0.125896
52,10,adiwarna,0.542003,0.172698,0.09712,0.079135
52,2,jung agung,0.208781,0.467422,0.107917,0.069563
52,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
52,13,kupi,0.552797,0.852555,0.087531,0.081536
53,6,abstrak,0.072786,0.126648,0.117427,0.12937
53,10,adiwarna,0.416378,0.133706,0.107422,0.093974
53,1,granitan,0.747971,0.088531,0.049661,0.018625
53,1,granitan,0.841172,0.148609,0.039083,0.022958
53,3,kembang cengkih,0.743763,0.479227,0.079891,0.070828
53,3,kembang cengkih,0.881732,0.487927,0.063182,0.070792
53,4,kambil sicukil,0.477003,0.494224,0.076432,0.050958
53,2,jung agung,0.077826,0.497607,0.064755,0.087047
53,13,kupi,0.414589,0.79556,0.097958,0.080557
53,6,abstrak,0.224258,0.160109,0.113911,0.125896
53,10,adiwarna,0.542003,0.172698,0.09712,0.079135
53,2,jung agung,0.208823,0.467479,0.107917,0.069563
53,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
53,13,kupi,0.552797,0.852555,0.087531,0.081536
54,6,abstrak,0.072768,0.12657,0.117432,0.129234
54,10,adiwarna,0.416378,0.133719,0.107432,0.09401
54,1,granitan,0.747956,0.088411,0.049661,0.018531
54,1,granitan,0.841167,0.148451,0.03901,0.022849
54,3,kembang cengkih,0.743839,0.479229,0.079875,0.070833
54,3,kembang cengkih,0.881784,0.487904,0.063214,0.070849
54,4,kambil sicukil,0.477013,0.494211,0.076432,0.050953
54,2,jung agung,0.077893,0.497596,0.064755,0.087047
54,13,kupi,0.414568,0.795221,0.097875,0.08013
54,6,abstrak,0.224258,0.160109,0.113911,0.125896
54,10,adiwarna,0.542003,0.172698,0.09712,0.079135
54,2,jung agung,0.208867,0.467534,0.107911,0.069568
54,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
54,13,kupi,0.552797,0.852555,0.087531,0.081536
55,6,abstrak,0.07275,0.126495,0.117427,0.129094
55,10,adiwarna,0.416375,0.133737,0.107438,0.094047
55,1,granitan,0.74794,0.088289,0.049661,0.018432
55,1,granitan,0.841164,0.148294,0.038943,0.022734
55,3,kembang cengkih,0.743914,0.479234,0.079849,0.070844
55,3,kembang cengkih,0.881836,0.487878,0.063245,0.070911
55,4,kambil sicukil,0.477023,0.494201,0.076432,0.050953
55,2,jung agung,0.077966,0.497586,0.064755,0.087047
55,13,kupi,0.414544,0.794888,0.097786,0.079703
55,6,abstrak,0.224258,0.160109,0.113911,0.125896
55,10,adiwarna,0.542003,0.172698,0.09712,0.079135
55,2,jung agung,0.208909,0.467589,0.107911,0.069562
55,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
55,13,kupi,0.552797,0.852555,0.087531,0.081536
56,6,abstrak,0.072729,0.126417,0.117427,0.128958
56,10,adiwarna,0.416375,0.13375,0.107438,0.094083
56,1,granitan,0.747924,0.088167,0.049661,0.018333
56,1,granitan,0.841156,0.148138,0.038875,0.02262
56,3,kembang cengkih,0.74399,0.479237,0.079833,0.070849
56,3,kembang cengkih,0.881888,0.487849,0.063276,0.070969
56,4,kambil sicukil,0.477031,0.49419,0.076437,0.050953
56,2,jung agung,0.078034,0.497578,0.064755,0.087052
56,13,kupi,0.414297,0.794651,0.09725,0.079219
56,6,abstrak,0.224258,0.160109,0.113911,0.125896
56,10,adiwarna,0.542003,0.172698,0.09712,0.079135
56,2,jung agung,0.208951,0.467646,0.107911,0.069562
56,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
56,13,kupi,0.552797,0.852555,0.087531,0.081536
57,6,abstrak,0.072714,0.126341,0.117427,0.128818
57,10,adiwarna,0.416375,0.133766,0.107448,0.094115
57,1,granitan,0.747909,0.088047,0.049661,0.01824
57,1,granitan,0.841151,0.147982,0.038802,0.022505
57,3,kembang cengkih,0.744062,0.47924,0.079813,0.070854
57,3,kembang cengkih,0.88194,0.487823,0.063307,0.071031
57,4,kambil sicukil,0.477039,0.49418,0.076432,0.050953
57,2,jung agung,0.078102,0.497568,0.064755,0.087052
57,13,kupi,0.414049,0.794417,0.096714,0.078729
57,6,abstrak,0.224258,0.160109,0.113911,0.125896
57,10,adiwarna,0.542003,0.172698,0.09712,0.079135
57,2,jung agung,0.208992,0.467703,0.107911,0.069562
57,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
57,13,kupi,0.552797,0.852555,0.087531,0.081536
58,6,abstrak,0.072693,0.126263,0.117427,0.128682
58,10,adiwarna,0.416372,0.133784,0.107453,0.094151
58,1,granitan,0.747893,0.087927,0.049661,0.018135
58,1,granitan,0.841146,0.147826,0.038729,0.022391
58,3,kembang cengkih,0.744138,0.479242,0.079797,0.070859
58,3,kembang cengkih,0.881992,0.487794,0.063339,0.071089
58,4,kambil sicukil,0.477049,0.494169,0.076432,0.050953
58,2,jung agung,0.078169,0.49756,0.064755,0.087047
58,13,kupi,0.413802,0.79418,0.096177,0.078234
58,6,abstrak,0.224258,0.160109,0.113911,0.125896
58,10,adiwarna,0.542003,0.172698,0.09712,0.079135
58,2,jung agung,0.209034,0.467758,0.107911,0.069568
58,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
58,13,kupi,0.552797,0.852555,0.087531,0.081536
59,6,abstrak,0.072674,0.126185,0.117422,0.128536
59,10,adiwarna,0.41637,0.133797,0.107458,0.094188
59,1,granitan,0.747878,0.087805,0.049661,0.018036
59,1,granitan,0.841141,0.147669,0.038667,0.022276
59,3,kembang cengkih,0.744211,0.479245,0.079776,0.070865
59,3,kembang cengkih,0.882044,0.487768,0.06337,0.071151
59,4,kambil sicukil,0.47706,0.494159,0.076432,0.050953
59,2,jung agung,0.078242,0.497549,0.064755,0.087047
59,13,kupi,0.413555,0.793945,0.095641,0.077745
59,6,abstrak,0.224258,0.160109,0.113911,0.125896
59,10,adiwarna,0.542003,0.172698,0.09712,0.079135
59,2,jung agung,0.209076,0.467813,0.107911,0.069563
59,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
59,13,kupi,0.552797,0.852555,0.087531,0.081536
60,6,abstrak,0.072656,0.126107,0.117427,0.128401
60,10,adiwarna,0.416372,0.133815,0.107464,0.094224
60,1,granitan,0.747862,0.087685,0.049661,0.017943
60,1,granitan,0.841135,0.14751,0.038594,0.022167
60,3,kembang cengkih,0.744289,0.479247,0.079755,0.07087
60,3,kembang cengkih,0.882094,0.487742,0.063406,0.071203
60,4,kambil sicukil,0.477065,0.494148,0.076432,0.050953
60,2,jung agung,0.07831,0.497542,0.064755,0.087052
60,13,kupi,0.41331,0.793711,0.095109,0.077255
60,6,abstrak,0.224258,0.160109,0.113911,0.125896
60,10,adiwarna,0.542003,0.172698,0.09712,0.079135
60,2,jung agung,0.209117,0.46787,0.107911,0.069563
60,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
60,13,kupi,0.552797,0.852555,0.087531,0.081536
61,6,abstrak,0.072638,0.126031,0.117422,0.12826
61,10,adiwarna,0.41637,0.133828,0.107469,0.09426
61,1,granitan,0.747846,0.087563,0.049661,0.017844
61,1,granitan,0.84113,0.147354,0.038521,0.022052
61,3,kembang cengkih,0.744362,0.479253,0.079734,0.07088
61,3,kembang cengkih,0.882146,0.487716,0.063437,0.071266
61,4,kambil sicukil,0.477076,0.494138,0.076432,0.050953
61,2,jung agung,0.078378,0.497531,0.064755,0.087052
61,13,kupi,0.413062,0.793477,0.094573,0.076766
61,6,abstrak,0.224258,0.160109,0.113911,0.125896
61,10,adiwarna,0.542003,0.172698,0.09712,0.079135
61,2,jung agung,0.209159,0.467924,0.107911,0.069568
61,4,kambil sicukil,0.476659,0.495839,0.093526,0.075531
61,13,kupi,0.552797,0.852555,0.087531,0.081536
62,6,abstrak,0.07262,0.125953,0.117427,0.128125
62,10,adiwarna,0.416367,0.133846,0.107474,0.094297
62,1,granitan,0.747831,0.087443,0.049661,0.01774
62,1,granitan,0.841125,0.147201,0.038448,0.021943
62,3,kembang cengkih,0.744435,0.479255,0.079714,0.070885
62,3,kembang cengkih,0.882198,0.487687,0.063469,0.071323
62,4,kambil sicukil,0.477086,0.494125,0.076432,0.050958
62,2,jung agung,0.078448,0.497523,0.06476,0.087047
62,13,kupi,0.412815,0.79324,0.094036,0.076271
62,6,abstrak,0.224258,0.160109,0.113911,0.125896
